share,change,dollarAmount,insiderPortfolioChange,zeroDay,oneDay,sevenDay,fourteenDay,thirtyDay
29433,-527,-15246.11,-0.017590120160213617,28.93000030517578,1,1,1,1
51456,-535,-15477.55,-0.010290242541978419,28.93000030517578,1,1,1,1
50594,-8900,-257744.0,-0.14959491713450096,28.93000030517578,1,1,1,1
59494,-773,-22362.89,-0.012826256491944181,28.93000030517578,1,1,1,1
165120,-1607,-46490.51,-0.009638510859069017,28.93000030517578,1,1,1,1
105305,-528,-15275.039999999999,-0.004988992091313673,28.93000030517578,1,1,1,1
123640,-2207,-63848.51,-0.017537168148624917,28.93000030517578,1,1,1,1
54634,-317,-9170.81,-0.005768775818456443,28.93000030517578,1,1,1,1
71361,-316,-9141.88,-0.004408666657365682,28.93000030517578,1,1,1,1
643373,-7082,-204882.26,-0.010887763181157806,28.93000030517578,1,1,1,1
1515,1042,37480.74,2.2029598308668077,35.849998474121094,1,0,1,1
2311,1042,37480.74,0.8211189913317573,35.849998474121094,1,0,1,1
2311,1042,37480.74,0.8211189913317573,35.849998474121094,1,0,1,1
1142,1042,37480.74,10.42,35.849998474121094,1,0,1,1
16590,1042,37480.74,0.06701826601492153,35.849998474121094,1,0,1,1
1142,1042,37480.74,10.42,35.849998474121094,1,0,1,1
1269,1000,37480.0,3.717472118959108,37.65999984741211,0,0,1,1
1269,1000,37480.0,3.717472118959108,37.65999984741211,0,0,1,1
15501,1000,37480.0,0.06896076132680505,37.65999984741211,0,0,1,1
45335,-3774,-127278.15000000001,-0.07684945732961372,33.40999984741211,0,1,1,1
41066,-3941,-132910.225,-0.08756415668673762,33.40999984741211,0,1,1,1
24246,-892,-30082.7,-0.0354841276155621,33.40999984741211,0,1,1,1
24246,-7324,-247001.90000000002,-0.23199239784605638,33.40999984741211,0,1,1,1
67246,-3266,-110145.85,-0.04631835715906513,33.40999984741211,0,1,1,1
67246,-23804,-802789.9,-0.2614387699066447,33.40999984741211,0,1,1,1
3654,-426,-14366.85,-0.10441176470588236,33.40999984741211,0,1,1,1
3654,-212,-7149.700000000001,-0.05483704086911537,33.40999984741211,0,1,1,1
53460,-8092,-272902.7,-0.13146607746295816,33.40999984741211,0,1,1,1
44659,-10378,-349998.05,-0.18856405690717154,33.40999984741211,0,1,1,1
53877,-16213,-546783.425,-0.23131687829932943,33.40999984741211,0,1,1,1
35602,-17242,-581486.4500000001,-0.3262811293618954,33.40999984741211,0,1,1,1
35052,-191,-20851.47,-0.005419515932241863,109.16999816894531,1,1,0,0
34759,-485,-52947.450000000004,-0.013761207581432301,109.16999816894531,1,1,0,0
2222,1122,150875.34,1.02,134.07000732421875,0,1,0,0
125598,-4328,-560562.56,-0.0333112694918646,129.52000427246094,1,1,1,0
22454,-1804,-233654.08000000002,-0.07436721906175282,129.52000427246094,1,1,1,0
5094,-135,-17485.2,-0.025817555938037865,129.52000427246094,1,1,1,0
22149,-1430,-185213.6,-0.06064718605538827,129.52000427246094,1,1,1,0
48367,-2164,-280281.28,-0.042825196414082445,129.52000427246094,1,1,1,0
33960,-2164,-280281.28,-0.05990477245044846,129.52000427246094,1,1,1,0
17165,-862,-111646.24,-0.04781716314417263,129.52000427246094,1,1,1,0
829900,-6657,-862214.64,-0.007957616755343629,129.52000427246094,1,1,1,0
76461,-4328,-560562.56,-0.05357164960576316,129.52000427246094,1,1,1,0
16130,-228,-31719.36,-0.013938134246240371,139.1199951171875,0,0,0,0
15873,-598,-83193.76000000001,-0.036306235201262825,139.1199951171875,0,0,0,0
119236,-1092,-157215.24,-0.009075194468452896,143.97000122070312,0,1,1,1
117553,-109,-15692.73,-0.0009263823494416209,143.97000122070312,0,1,1,1
117385,-2781,-400380.57,-0.02314298553667427,143.97000122070312,0,1,1,1
113099,-279,-40167.63,-0.002460794863200974,143.97000122070312,0,1,1,1
112671,-1044,-150304.68,-0.009180846853977048,143.97000122070312,0,1,1,1
111062,-1227,-176651.19,-0.010927161164495186,143.97000122070312,0,1,1,1
109173,-2698,-388431.06,-0.024117063403384254,143.97000122070312,0,1,1,1
105015,-2177,-313422.69,-0.020309351444137622,143.97000122070312,0,1,1,1
19653,-241,-34696.77,-0.012114205288026541,143.97000122070312,0,1,1,1
19284,-25,-3599.25,-0.0012947330260500284,143.97000122070312,0,1,1,1
19248,-612,-88109.64,-0.03081570996978852,143.97000122070312,0,1,1,1
18306,-61,-8782.17,-0.0033211738443948385,143.97000122070312,0,1,1,1
18212,-209,-30089.73,-0.011345746702133435,143.97000122070312,0,1,1,1
17890,-218,-31385.46,-0.01203887784404683,143.97000122070312,0,1,1,1
17554,-540,-77743.8,-0.02984414723112634,143.97000122070312,0,1,1,1
16723,-580,-83502.6,-0.03352019880945501,143.97000122070312,0,1,1,1
11990,-109,-15692.73,-0.009009009009009009,143.97000122070312,0,1,1,1
11822,-202,-29081.94,-0.01679973386560213,143.97000122070312,0,1,1,1
11763,-501,-72128.97,-0.040851272015655575,143.97000122070312,0,1,1,1
11154,-1275,-183561.75,-0.10258266956311851,143.97000122070312,0,1,1,1
814805,-224,-32249.28,-0.00027483684629626677,143.97000122070312,0,1,1,1
814474,-7985,-1149600.45,-0.00970869064597749,143.97000122070312,0,1,1,1
802670,-571,-82206.87,-0.0007108700875577815,143.97000122070312,0,1,1,1
801828,-3093,-445299.21,-0.0038426131260086392,143.97000122070312,0,1,1,1
797258,-3632,-522899.04,-0.004534954862715229,143.97000122070312,0,1,1,1
791890,-7993,-1150752.21,-0.00999271143404723,143.97000122070312,0,1,1,1
780074,-9538,-1373185.86,-0.01207935036448281,143.97000122070312,0,1,1,1
18767,-109,-15692.73,-0.005774528501801229,143.97000122070312,0,1,1,1
18432,-11,-1583.67,-0.0005964322507184298,143.97000122070312,0,1,1,1
18399,-276,-39735.72,-0.014779116465863454,143.97000122070312,0,1,1,1
17544,-28,-4031.16,-0.0015934441156385158,143.97000122070312,0,1,1,1
17460,-94,-13533.18,-0.005354904864988037,143.97000122070312,0,1,1,1
17171,-102,-14684.94,-0.00590516991836971,143.97000122070312,0,1,1,1
16857,-242,-34840.74,-0.014152874437101585,143.97000122070312,0,1,1,1
16108,-274,-39447.78,-0.01672567452081553,143.97000122070312,0,1,1,1
44736,-437,-62914.89,-0.009673920262103468,143.97000122070312,0,1,1,1
44063,-44,-6334.68,-0.000997574081211599,143.97000122070312,0,1,1,1
43996,-1113,-160238.61,-0.02467356846748986,143.97000122070312,0,1,1,1
42283,-111,-15980.67,-0.002618295041751191,143.97000122070312,0,1,1,1
42112,-348,-50101.56,-0.008195949128591616,143.97000122070312,0,1,1,1
41576,-409,-58883.729999999996,-0.009741574371799452,143.97000122070312,0,1,1,1
40946,-900,-129573.0,-0.021507432012617695,143.97000122070312,0,1,1,1
39561,-1071,-154191.87,-0.026358535144713525,143.97000122070312,0,1,1,1
30615,-249,-35848.53,-0.00806765163297045,143.97000122070312,0,1,1,1
30198,-130,-18716.1,-0.004286467950408863,143.97000122070312,0,1,1,1
29981,-634,-91276.98,-0.02070880287440797,143.97000122070312,0,1,1,1
28919,-265,-38152.05,-0.00908031798245614,143.97000122070312,0,1,1,1
28477,-311,-44774.67,-0.010803112407947756,143.97000122070312,0,1,1,1
27957,-683,-98331.51,-0.023847765363128492,143.97000122070312,0,1,1,1
26812,-813,-117047.61,-0.029429864253393664,143.97000122070312,0,1,1,1
14896,-783,-112728.51,-0.04993940940110977,143.97000122070312,0,1,1,1
14014,-79,-11373.63,-0.005605619811253814,143.97000122070312,0,1,1,1
13927,-416,-59891.52,-0.029003695182318903,143.97000122070312,0,1,1,1
13459,-408,-58739.76,-0.029422369654575613,143.97000122070312,0,1,1,1
13001,-1993,-286932.21,-0.13291983460050688,143.97000122070312,0,1,1,1
10754,-199,-28650.03,-0.01816853830000913,143.97000122070312,0,1,1,1
10530,-1074,-154623.78,-0.09255429162357807,143.97000122070312,0,1,1,1
9319,-1069,-153903.93,-0.1029072006160955,143.97000122070312,0,1,1,1
69553,-983,-141522.51,-0.013936146081433594,143.97000122070312,0,1,1,1
68038,-98,-14109.06,-0.001438299870846542,143.97000122070312,0,1,1,1
67887,-2504,-360500.88,-0.03557272946825588,143.97000122070312,0,1,1,1
64030,-250,-35992.5,-0.0038892345986309895,143.97000122070312,0,1,1,1
63645,-696,-100203.12,-0.010817363733855551,143.97000122070312,0,1,1,1
62573,-682,-98187.54,-0.010781756382894633,143.97000122070312,0,1,1,1
61524,-1799,-259002.03,-0.028409898457116688,143.97000122070312,0,1,1,1
58752,-1787,-262635.39,-0.02951816184608269,143.97000122070312,0,1,1,1
765923,-3774,-548230.11,-0.0049032281534162146,145.52000427246094,0,0,0,1
769697,-5490,-793524.6,-0.0070821621105617094,145.52000427246094,0,0,0,1
775187,-10263,-1472524.9770000002,-0.013066395060156598,145.52000427246094,0,0,0,1
785450,-5833,-831313.327,-0.007371572496818458,145.52000427246094,0,0,0,1
791283,25360,1476712.7999999998,0.033110377936163296,145.52000427246094,0,0,0,1
765923,-10697,-1563120.519,-0.013773788983029023,142.83999633789062,1,1,1,1
776620,-51092,-7440527.96,-0.06172678419546895,142.83999633789062,1,1,1,1
827712,-17827,-2576554.137,-0.021083592832500924,142.83999633789062,1,1,1,1
845539,-25384,-3636892.6,-0.02914608983802242,142.83999633789062,1,1,1,1
870923,105000,6114150.0,0.1370894985527266,142.83999633789062,1,1,1,1
765923,-10224,-1496302.848,-0.013172762376199354,144.52000427246094,0,1,1,1
776147,-26200,-3805078.4,-0.03265420073858318,144.52000427246094,0,1,1,1
802347,-50237,-7262863.564,-0.058923226333123774,144.52000427246094,0,1,1,1
852584,-10499,-1504569.6940000001,-0.012164531105351397,144.52000427246094,0,1,1,1
863083,-7840,-1115475.2,-0.009001943914674432,144.52000427246094,0,1,1,1
870923,105000,6114150.0,0.1370894985527266,144.52000427246094,0,1,1,1
765871,-61505,-8692870.680000002,-0.07433742337220321,141.13999938964844,1,1,1,1
827376,-43495,-6111395.46,-0.04994425121516275,141.13999938964844,1,1,1,1
870871,105000,6114150.0,0.13709880645696207,141.13999938964844,1,1,1,1
9603,-16705,-2312974.3000000003,-0.6349779534742284,138.92999267578125,0,1,1,1
26308,-111,-15421.230000000001,-0.004201521632158674,138.92999267578125,0,1,1,1
1646,-29992,-4148493.44,-0.9479739553701245,138.92999267578125,0,1,1,1
765871,-9671,-1354036.71,-0.012469988730462052,138.92999267578125,0,1,1,1
775542,9671,563142.33,0.012627452926145526,138.92999267578125,0,1,1,1
11454,-87,-12086.91,-0.007538341564855732,139.60000610351562,0,1,1,1
11320,-79,-11028.4,-0.006930432494078428,139.60000610351562,0,1,1,1
11200,-2271,-317031.6,-0.1685843664167471,139.60000610351562,0,1,1,1
26173,-6426,-897069.6,-0.19712261112304058,139.60000610351562,0,1,1,1
18352,-11790,-1645884.0,-0.3911485634662597,139.60000610351562,0,1,1,1
765871,-100,-14105.000000000002,-0.0001305532454884062,139.60000610351562,0,1,1,1
765971,-69360,-9733219.440000001,-0.08303295340409969,139.60000610351562,0,1,1,1
835331,69460,4044655.8,0.090694124728577,139.60000610351562,0,1,1,1
7733,-1591,-222262.69999999998,-0.17063492063492064,136.67999267578125,1,0,0,0
9324,-1034,-146269.64,-0.09982622127823904,139.91000366210938,0,0,0,0
31638,-1354,-191536.84,-0.041040252182347234,139.91000366210938,0,0,0,0
29992,-24639,-3485432.9400000004,-0.45100766963811756,139.91000366210938,0,0,0,0
25877,-10000,-1007600.0,-0.27873010563871004,101.83999633789062,1,0,1,1
12422,960,67104.0,0.0837550165765137,100.25,0,0,0,1
7753,-1934,-193728.78,-0.19964901414266542,100.25,0,0,0,1
105173,15700,1559795.0,0.17547193007946532,101.98999786376953,0,0,0,1
35877,-10000,-1085500.0,-0.21797414826601566,109.80000305175781,1,1,0,0
45877,-10000,-1071500.0,-0.1789645113374018,108.36000061035156,1,1,0,0
197375,-20000,-2352800.0,-0.09200690051753882,117.87000274658203,1,1,0,0
217375,20000,730800.0,0.1013299556681444,117.87000274658203,1,1,0,0
197375,-40000,-4708400.0,-0.16850974196945762,116.25,0,1,0,0
237375,40000,1461600.0,0.2026599113362888,116.25,0,1,0,0
55877,-10000,-1110400.0,-0.1517980478771043,112.33999633789062,1,1,1,0
89473,12500,1391000.0,0.1623946059007704,111.80999755859375,0,1,1,0
2463646,-24351,-2787215.46,-0.009787391222738613,114.45999908447266,1,0,0,0
65877,-10000,-1096300.0,-0.13179224270859416,110.80000305175781,1,1,0,1
75877,-5000,-539210.0,-0.06182227332863484,107.55999755859375,1,0,1,1
2489351,-246413,-28197039.59,-0.09007100027633963,114.43000030517578,1,0,0,0
2735764,377955,13810475.7,0.16029924391670403,114.43000030517578,1,0,0,0
62300667,-23000000,-2707100000.0,-0.26963446839167154,120.06999969482422,0,0,0,0
20331,-6788,-814560.0,-0.2503042147571813,120.12000274658203,0,0,0,0
27119,6788,122319.76,0.3338743790271015,120.12000274658203,0,0,0,0
197375,-20000,-2498800.0,-0.09200690051753882,125.52999877929688,0,1,0,0
217375,20000,730800.0,0.1013299556681444,125.52999877929688,0,1,0,0
2370341,-322127,-39982403.24,-0.11964004771830157,124.12000274658203,0,0,0,0
2692468,503941,18414004.14,0.2302649224798232,124.12000274658203,0,0,0,0
260874,-30000,-3770100.0,-0.10313744095381505,124.11000061035156,1,0,0,1
290874,30000,1096200.0,0.11499804503323444,124.11000061035156,1,0,0,1
20331,-2000,-246240.0,-0.0895615959876405,123.86000061035156,1,0,0,1
22331,2000,36040.0,0.09837194432147951,123.86000061035156,1,0,0,1
79039,-10388,-1268374.8,-0.11616178559048163,123.86000061035156,1,0,0,1
89427,10388,162572.2,0.1314287883196903,123.86000061035156,1,0,0,1
77980,-10000,-1233160.0,-0.11366219595362582,122.5,1,0,0,1
260874,-10000,-1235650.0,-0.036917533613414356,122.5,1,0,0,1
270874,-10000,-1229100.0,-0.03560315301523103,122.5,1,0,0,1
280874,20000,730800.0,0.07666536335548962,122.5,1,0,0,1
96547,-8000,-980000.0,-0.07652060795623021,121.5,1,1,1,1
87980,-483,-55723.71,-0.005459909792794728,115.37000274658203,1,1,1,1
260874,-2833,-326843.21,-0.010742983690231961,115.37000274658203,1,1,1,1
64758,-625,-72106.25,-0.00955905969441598,115.37000274658203,1,1,1,1
92409,-8479,-985955.078,-0.08404369201490762,115.37000274658203,1,1,1,1
104547,-897,-103486.89,-0.008506885171275748,115.37000274658203,1,1,1,1
38184,-107,-12344.59,-0.002794390326708626,115.37000274658203,1,1,1,1
2201096,-6062,-699372.9400000001,-0.002746518373401451,115.37000274658203,1,1,1,1
88463,-14081,-1676624.67,-0.13731666406615697,119.06999969482422,0,1,1,1
65383,-2013,-239687.90999999997,-0.02986824143866105,119.06999969482422,0,1,1,1
100888,-5031,-599041.1699999999,-0.04749856022054589,119.06999969482422,0,1,1,1
38291,-686,-81682.01999999999,-0.017600123149549736,119.06999969482422,0,1,1,1
80877,-24752,-2947220.6399999997,-0.23432958751857919,119.06999969482422,0,1,1,1
63114,-516,-58493.76,-0.00810938236680811,113.36000061035156,1,1,1,1
95216,-2203,-249732.08,-0.022613658526570792,113.36000061035156,1,1,1,1
36834,-160,-18137.6,-0.004325025679839974,113.36000061035156,1,1,1,1
52967,-968,-109732.48,-0.017947529433577455,113.36000061035156,1,1,1,1
74478,9100,1010009.0,0.13919055339716724,110.19999694824219,1,1,1,1
289637,-20000,-2253000.0,-0.06459176390418457,113.44999694824219,0,0,1,1
309637,20000,730800.0,0.06905195123551204,113.44999694824219,0,0,1,1
250360,-8578,-990930.5599999999,-0.03312762128385946,116.79000091552734,0,0,0,0
258938,-11422,-1312616.24,-0.042247373871874536,116.79000091552734,0,0,0,0
270360,20000,730800.0,0.07988496564946478,116.79000091552734,0,0,0,0
1854098,100000,3504000.0,0.05700935751594267,265.9200134277344,0,0,1,0
1754098,-52335,-13916923.200000001,-0.028971459223785218,265.9200134277344,0,0,1,0
3908,-1500,-433584.0,-0.27736686390532544,283.6700134277344,0,1,0,1
4628,-248,-70345.2,-0.05086136177194422,279.8500061035156,1,0,1,1
12236,-248,-70345.2,-0.01986542774751682,279.8500061035156,1,0,1,1
12800,-208,-58999.2,-0.015990159901599015,279.8500061035156,1,0,1,1
11929,-1000,-106830.0,-0.07734550235903782,105.06999969482422,1,0,0,1
30906,1260,122181.948,0.042501517911353974,95.27999877929688,1,1,0,0
4573,647,60778.0801,0.16479877738155885,93.31999969482422,1,1,1,0
3926,725,68044.875,0.22649172133708217,93.31999969482422,1,1,1,0
3201,128,12013.44,0.04165310771233322,93.31999969482422,1,1,1,0
4161,1375,124753.75,0.49353912419239054,90.75,1,1,1,0
36553,5561,503547.4378,0.1794334021683015,90.75,1,1,1,0
48855,299,27085.572799999998,0.006157838372188813,90.75,1,1,1,0
49656,801,72538.56,0.016395455941050047,90.75,1,1,1,0
16263,-4000,-405880.0,-0.19740413561664116,102.70999908447266,1,1,1,1
20263,4000,129440.0,0.24595708048945458,102.70999908447266,1,1,1,1
29646,-2857,-302756.29,-0.08789957850044611,105.5199966430664,0,1,1,1
32503,2857,156820.73,0.09637050529582405,105.5199966430664,0,1,1,1
29646,-2094,-221943.06,-0.06597353497164461,105.5199966430664,0,1,1,1
31740,2094,132194.22,0.0706334750050597,105.5199966430664,0,1,1,1
12929,-3146,-336071.45,-0.1957076205287714,105.5199966430664,0,1,1,1
16075,3146,232111.88,0.243328950421533,105.5199966430664,0,1,1,1
16263,-13,-1362.6599999999999,-0.0007987220447284345,104.97000122070312,0,0,1,1
16276,-376,-39412.32,-0.02257987028585155,104.97000122070312,0,0,1,1
29646,-13,-1362.6599999999999,-0.00043831551974105666,104.97000122070312,0,0,1,1
29659,-450,-47169.0,-0.014945697299810688,104.97000122070312,0,0,1,1
12929,-12,-1257.84,-0.0009272853720732556,104.97000122070312,0,0,1,1
12941,-422,-44234.03999999999,-0.03157973508942603,104.97000122070312,0,0,1,1
57756,-58,-6079.5599999999995,-0.0010032172138236413,104.97000122070312,0,0,1,1
57814,-2741,-287311.62,-0.04526463545537115,104.97000122070312,0,0,1,1
113600,-586,-61424.52,-0.005131977650500061,104.97000122070312,0,0,1,1
114186,-23737,-2488112.34,-0.17210327501576966,104.97000122070312,0,0,1,1
12983,-224,-24120.32,-0.016960702657681532,108.72000122070312,0,0,0,1
23467,-303,-32627.04,-0.012747160286074885,108.72000122070312,0,0,0,1
11253,-294,-31657.920000000002,-0.025461158742530528,108.72000122070312,0,0,0,1
39928,-1000,-107680.0,-0.024433150899139954,108.72000122070312,0,0,0,1
92067,-4379,-471530.72000000003,-0.04540364556332041,108.72000122070312,0,0,0,1
13207,-413,-49580.65,-0.030323054331864906,116.56999969482422,0,0,1,0
19679,-55,-6321.150000000001,-0.002787068004459309,113.12000274658203,1,1,0,0
112868,-78219,-1553429.3399999999,-0.40933710822818925,19.860000610351562,0,1,0,1
90976,-75186,-1493193.96,-0.4524861279955706,19.860000610351562,0,1,0,1
109691,-12419,-250492.4719,-0.10170338219638031,20.149999618530273,0,0,0,0
122110,12419,154740.74000000002,0.11321803976625247,20.149999618530273,0,0,0,0
108614,-15000,-255000.0,-0.12134547866746485,16.860000610351562,1,1,1,1
123614,-11006,-176127.9174,-0.08175605407814589,15.699999809265137,0,1,1,1
134620,-3994,-63904.0,-0.028813828329028814,15.699999809265137,0,1,1,1
109691,-60000,-972000.0,-0.353583867146755,15.970000267028809,0,0,0,0
86111,-4100,-60721.0,-0.045449002893217016,14.8100004196167,1,1,0,0
1267088,-13255,-156939.2,-0.010352694551381934,12.149999618530273,0,1,1,1
337565,-27638,-354595.54,-0.07567845828210612,12.829999923706055,1,0,0,0
273961,-53021,-680259.43,-0.16215265672116508,12.829999923706055,1,0,0,0
233033,-68137,-874197.71,-0.22624099345884385,12.829999923706055,1,0,0,0
667651,-30000,-386268.0,-0.0430014434151173,12.90999984741211,0,0,0,0
697651,-30000,-386133.0,-0.0412285559973119,12.90999984741211,0,0,0,0
727651,-30000,-386346.0,-0.039596067318593914,12.90999984741211,0,0,0,0
169691,-13576,-171736.4,-0.07407771175388914,12.649999618530273,0,1,0,0
26825,-1529,-18240.97,-0.053925372081540524,11.930000305175781,1,1,1,1
102325,-25442,-303523.06,-0.19912810037020515,11.930000305175781,1,1,1,1
39342,-360,-4294.8,-0.009067553271875473,11.930000305175781,1,1,1,1
81318,-11143,-132935.99,-0.12051567687998183,11.930000305175781,1,1,1,1
152132,-29406,-350813.58,-0.16198261521003868,11.930000305175781,1,1,1,1
301814,-11422,-136264.46,-0.03646451876540372,11.930000305175781,1,1,1,1
205064,-13888,-165683.84,-0.06342942745441923,11.930000305175781,1,1,1,1
757651,-151875,-1811868.75,-0.16698258213618963,11.930000305175781,1,1,1,1
168614,-28562,-340744.66,-0.14485535765001825,11.930000305175781,1,1,1,1
1249945,-65599,-782596.07,-0.04986454272909154,11.930000305175781,1,1,1,1
23137,-2144,-26907.2,-0.08480677188402358,12.550000190734863,0,1,1,0
37543,-135,-1694.25,-0.0035829927278517967,12.550000190734863,0,1,1,0
68291,-1963,-24635.65,-0.02794146952486691,12.550000190734863,0,1,1,0
114284,-3367,-42255.850000000006,-0.02861854127886716,12.550000190734863,0,1,1,0
277277,-13077,-164116.35,-0.0450381258739332,12.550000190734863,0,1,1,0
170396,-5026,-63076.3,-0.02865091037612158,12.550000190734863,0,1,1,0
561191,-22319,-280103.45,-0.03824955870507789,12.550000190734863,0,1,1,0
127782,-8035,-100839.25,-0.05916048800960116,12.550000190734863,0,1,1,0
1165089,-26163,-328345.65,-0.02196260740800435,12.550000190734863,0,1,1,0
